id,item_type,title,creators,first_name,last_name,collection,ean_isbn13,upc_isbn10,description,publisher,publish_date,group,tags,notes,price,length,lexile,call_number,ddc,lcc,lccn,oclc,number_of_discs,number_of_players,age_group,ensemble,aspect_ratio,esrb,rating,review,review_date,status,began,completed,added,copies
ri15dhuxoz,movie,"Hacksaw Ridge","Mel Gibson",Mel,Gibson,"Rental Library",0031398259510,31398259510,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",Lionsgate,2017-02-21,,"action, dvd",,,139,,46136058,,,,,1,,,"Andrew Garfield, Vince Vaughn, Rachel Griffiths, Hugo Weaving, Sam Worthington",,,,,,,,,2026-09-16,1
m4xlvr931h,movie,"The Sons of Katie Elder","Henry Hathaway",Henry,Hathaway,"Rental Library",0032429268129,032429268129,"The four sons of Katie Elder reunite in their hometown of Clearwater, Texas for her funeral and discover that the family ranch is now in the hands of Morgan Hastings, a corrupt businessman who wants to exploit the area around the town.",PARAMOUNT,2017-10-24,,"action, dvd",,,,,46103290,,,,,1,,,"Dean Martin, Dennis Hopper, Earl Holliman, John Wayne, Martha Hyer",,,,,,,,,2026-09-16,1
obayh3e0an,movie,"Sniper 2","Craig R. Baxley",Craig,Baxley,"Rental Library",0043396085893,043396085893,"A former Marine sniper is lured back in on a top-secret mission to take out a rogue general accused of running a stealth operation of hit-and-run ethnic cleansing missions in an area known as ""No Man's Land.""","Sony Pictures Home Entertainment",2003-03-11,,"action, dvd",,,91,,44038906,,,,,1,,,"Tom Berenger, Erika Marozsan, Bokeem Woodbine, Linden Ashby",1.85:1,,,,,,,,2026-09-16,1
cnri5y8mmk,movie,"The Man Who Killed Hitler and Then the Bigfoot","Krzykowski, Robert D.",Krzykowski,Krzykowski,"Rental Library",0014381104059,014381104059,"Decades after serving in WWII and assassinating Adolf Hitler, a legendary American war veteran must now hunt down the fabled Bigfoot.","Image Entertainment",2019-04-02,,"action, dvd",,,98,,43186938,,,,,1,,,"Elliott, Sam, Turner, Aidan, Fitzgerald, Caitlin, Miller, Larry, Livingston, Ron",,,,,,,,,2026-09-16,1
8g3k7m5ohq,movie,"10.0 Earthquake",,,,"Rental Library",796019829571,796019829571,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",Arc,2015-08-04,,"action, dvd",,,88,,41024250,,,,,1,,,"Jeffrey Jones, Cameron Richardson, Heather Sossaman Henry Ian Cusick",,,,,,,,,2026-09-16,1
prw19qmno7,movie,"Remember the Titans","Boaz Yakin",Boaz,Yakin,"Rental Library",0786936144727,786936144727,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.","WALT DISNEY PICTURES",2001-03-20,,"dvd, kids-family",,,113,,07257082,,,,,1,,,"Denzel Washington, Will Patton, Wood Harris, Ryan Hurst, Donald Adeosun Faison",2.35:1,,,,,,,,2026-09-16,1
het0p2719k,movie,"10,000 BC","Roland Emmerich",Roland,Emmerich,"Rental Library",0085391139683,085391139683,"A prehistoric epic that follows a young mammoth hunter's journey through uncharted territory to secure the future of his tribe.",WarnerBrothers,2008-06-24,,"action, dvd",,,109,,07191546,,,,,1,,,"Camilla Belle, Steven Strait, Cliff Curtis, Joel Virgel, Mo Zinal",2.35:1,,,,,,,,2026-09-16,1
nxiz6ik41p,movie,"The Book Thief",,,,"Rental Library",24543886617,024543886617,"While subjected to the horrors of WWII Germany, young Liesel finds solace by stealing books and sharing them with others. Under the stairs in her home, a Jewish refugee is being sheltered by her adoptive parents.","20th Century Fox",2014-03-11,,"drama, dvd",,,131,,07093242,,,,,1,,,"Sophie Nélisse, Kelly Macdonald, Michael Shannon",2.40:1,,,,,,,,2026-09-16,1
lsv83v17b9,movie,Sully,"Clint Eastwood",Clint,Eastwood,"Rental Library",0883929594603,883929594603,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",WarnerBrothers,2017-06-06,,"drama, dvd",,,,,06896634,,,,,1,,,"Tom Hanks, Aaron Eckhart, Laura Linney",,,,,,,,,2026-09-16,1
8g3k73iohq,movie,"The Wedding Date","Clare Kilner",Clare,Kilner,"Rental Library",0025192722028,025192722028,"With the wedding of her younger sister fast approaching, Kat Ellis faces the undesirable prospect of traveling alone to London for the ceremony. While this is bad enough, Jeffrey, the man who left her as they moved closer to marriage, happens to be the groom's best man. Determined to show everyone -- most of all Jeffrey -- that her romantic life is as full and thrilling as ever, Kat hires a charming male escort as her date.","Universal Pictures Home Entertainment",2008-09-09,,"dvd, romantic-comedy",,,90,,06732794,,,,,1,,,"Debra Messing, Dermot Mulroney, Amy Adams, Jack Davenport, Sarah Parish",1.85:1,,,,,,,,2026-09-16,1
56dmxdxv9x,movie,Fury,,,,"Rental Library",0043396439979,043396439979,"April, 1945. As the Allies make their final push in the European Theater, a battle-hardened army sergeant commands a Sherman tank with a five-man crew on a deadly mission behind enemy lines.","Sony Pictures Home Entertainment",2015-01-27,,"action, dvd",,,135,,06700026,,,,,1,,,,2.40:1,,,,,,,,2026-09-16,1
4jls8lokbx,movie,"The Texas Chainsaw Massacre",,,,"Rental Library",0065935202868,065935202868,"After picking up a traumatized young hitchhiker, five friends find themselves stalked and hunted by a chainsaw-wielding killer and his family of equally psychopathic killers.",,,,"dvd, horror",,,,,05716986,,,,,,,,,,,,,,,,,2026-09-16,1
0cpr1pfdcu,movie,"First Knight","Jerry Zucker",Jerry,Zucker,"Rental Library",0043396711792,043396711792,"The timeless tale of King Arthur and the legend of Camelot are retold in this passionate period drama. Arthur is reluctant to hand the crown to Lancelot, and Guinevere is torn between her loyalty to her husband and her growing love for his rival. But Lancelot must balance his loyalty to the throne with the rewards of true love.","Sony Pictures Home Entertainment",1997-10-07,,"dvd, fantasy",,,134,,05651450,,,,,1,,,"Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham","1.33:1, 1.85:1",,,,,,,,2026-09-16,1
m4xlvx631h,movie,"Think Like a Man","Tim Story",Tim,Story,"Rental Library",0043396401006,043396401006,"The balance of power in four couples’ relationships is upset when the women start using the advice in Steve Harvey’s book, Act Like A Lady, Think Like A Man, to get more of what they want from their men. When the men realize that the women have gotten a hold of their relationship “playbook,” they decide that the best defense is a good offense and come up with a plan to use this information to their advantage.","Screen Gems",2012-08-28,,"dvd, romantic-comedy",,,122,,05618682,,,,,1,,,"Arielle Kebbel, Meagan Good",,,,,,,,,2026-09-16,1
obayha50an,movie,"Paranormal Activity: The Marked Ones","Christopher Landon, Christopher B. Landon",Christopher,Landon,"Rental Library",0097363590347,097363590347,"Seventeen-year-old Jesse has been hearing terrifying sounds coming from his neighbor’s apartment, but when he turns on his camera and sets out to uncover their source, he encounters an ancient evil that won’t rest until it’s claimed his very soul.",Paramount,2014-04-08,,"dvd, horror",,,84,,05553146,,,,,1,,,"Andrew Jacobs, Jorge Diaz, Carlos Pratts, Gabrielle Walsh, Renee Victor",,,,,,,,,2026-09-16,1
kq7fo7aysl,movie,"Village of the Damned","John Carpenter",John,Carpenter,"Rental Library",0025192044427,025192044427,"An American village is visited by some unknown life form which leaves the women of the village pregnant. Nine months later, the babies are born, and they all look normal, but it doesn't take the ""parents"" long to realize that the kids are not human or humane.","Universal Studios Home Entertainment",2010-06-01,,"dvd, horror",,,99,,191-DVDVIL-001A,,,,,1,,,"Christopher Reeve, Kirstie Alley, Linda Kozlowski, Michael Pare, Meredith Salenger",2.35:1,,,,,,,,2026-09-16,1
t0bpwb593y,movie,"The Lord of the Rings: The Return of the King","Peter Jackson",Peter,Jackson,"Rental Library",0794043692925,794043692925,"As armies mass for a final battle that will decide the fate of the world--and powerful, ancient forces of Light and Dark compete to determine the outcome--one member of the Fellowship of the Ring is revealed as the noble heir to the throne of the Kings of Men. Yet, the sole hope for triumph over evil lies with a brave hobbit, Frodo, who, accompanied by his loyal friend Sam and the hideous, wretched Gollum, ventures deep into the very dark heart of Mordor on his seemingly impossible quest to destroy the Ring of Power.​",WarnerBrothers,2004-05-25,,"dvd, fantasy",,,200,,191-DVDTH2-001A,,,,,2,,,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin",2.35:1,,,,,,,,2026-09-16,1
3kj72jmarj,movie,"The Lord of the Rings: The Two Towers","Peter Jackson",Peter,Jackson,"Rental Library",0794043635526,794043635526,"Frodo Baggins and the other members of the Fellowship continue on their sacred quest to destroy the One Ring--but on separate paths. Their destinies lie at two towers--Orthanc Tower in Isengard, where the corrupt wizard Saruman awaits, and Sauron's fortress at Barad-dur, deep within the dark lands of Mordor.","New Line Home Entertainment",2003-08-26,,"dvd, fantasy",,,179,,191-DVDTHS-001A,,,,,2,,,"Elijah Wood, Ian McKellen, Liv Tyler, Viggo Mortensen, Sean Astin",2.35:1,,,,,,,,2026-09-16,1
j7s2gfhqlq,movie,"Blue Velvet","David Lynch",David,Lynch,"Rental Library",0715515229913,715515229913,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of psychopathic criminals who have kidnapped her child.","Criterion Collection",2019-05-28,,"blu-ray, drama",,,120,,191-BLRBLV-001A,,,,,1,,,"Laura Dern, Dennis Hopper, Kyle MacLachlan, Isabella Rossellini",,,,,,,,,2026-09-16,1
u34jskpgnz,movie,Elizabethtown,"Cameron Crowe",Cameron,Crowe,"Rental Library",0032429284815,032429284815,"Drew Baylor is fired after causing his shoe company to lose hundreds of millions of dollars. To make matters worse, he's also dumped by his girlfriend. On the verge of ending it all, Drew gets a new lease on life when he returns to his family's small Kentucky hometown after his father dies. Along the way, he meets a flight attendant with whom he falls in love.","Paramount Pictures Home Entertainment",2017-10-10,,"dvd, romantic-comedy",,,123,,191-DVDELI-001A,,,,,1,,,"Gailard Sartain, Bruce McGill, Alec Baldwin, Allison Munn, Jessica Biel",,,,,,,,,2026-09-16,1
dmnxz4qu84,movie,"A Serious Man",,,,"Rental Library",0025195052740,025195052740,"It is 1967, and Larry Gopnik, a physics professor at a quiet Midwestern university, has just been informed by his wife Judith that she is leaving him. She has fallen in love with one of his more pompous acquaintances Sy Ableman.",MOVIE,2010-02-09,,"comedy, dvd",,,90,,191-DVDASE-001A,,,,,,,,"Michael Stuhlbarg, Richard Kind, Fred Melamed, Aaron Wolff",,,,,,,,,2026-09-16,1
2ogaqb4tqt,movie,Re-Animator,"Stuart Gordon",Stuart,Gordon,"Rental Library",0850045066079,850045066079,"Conducting clandestine experiments within the morgue at Miskatonic University, scientist Herbert West reveals to a fellow graduate student his groundbreaking work concerning the re-animation of fresh corpses.","Eagle Rock Pictures",2025-11-11,,"blu-ray, sci-fi",,,84,,191-BLRREA-001A,,,,,,,,"Barbara Crampton, Bruce Abbott, David Gale, Jeffrey Combs",,,,,,,,,2026-09-16,1
w1e9c50isd,movie,Casino,"Martin Scorsese",Martin,Scorsese,"Rental Library",0025192015922,025192015922,"This sleek electronic handheld device offers an authentic gaming experience with multiple classic vegas-style play modes and a high-contrast digital display. Its pocket-sized design features responsive physical buttons and automated scoring, making it the perfect portable companion for casual entertainment on the go. Experience the thrill of the jackpot anytime with this durable and easy-to-use gaming console.","Universal Studios Home Entertainment",1998-02-24,,"drama, dvd",,,178,,191-DVDCAS-001A,,,,,1,,,"Robert De Niro, Sharon Stone, Joe Pesci, James Woods, Kevin Pollak",2.35:1,,,,,,,,2026-09-16,1
bpywerzcho,movie,"Sleepless in Seattle","Nora Ephron",Nora,Ephron,"Rental Library",0043396016323,043396016323,"After the death of his mother, a young boy calls a radio station in an attempt to set his father up on a date. Across the country, an engaged woman becomes convinced that they belong together, despite their never having met. Will their paths collide despite the odds?","Sony Pictures Home Entertainment",2003-10-07,,"dvd, romantic-comedy",,,105,,191-DVDSLE-001A,,,,,1,,,"Tom Hanks, Meg Ryan, Bill Pullman, Ross Malinger, Rob Reiner","1.33:1, 1.85:1",,,,,,,,2026-09-16,1
xlzvusujps,movie,"The Jackal","Michael Caton-Jones",Michael,Caton-Jones,"Rental Library",0025192026225,025192026225,"This high-performance bowling ball features a dynamic asymmetrical core designed to deliver a massive mid-lane read and an explosive backend motion. Its premium reactive coverstock provides exceptional traction on heavy oil patterns, ensuring a powerful entry angle into the pocket. Serious players will appreciate the blend of incredible durability and relentless pin-carrying power this versatile equipment offers.","Universal Pictures Home Entertainment",2012-10-02,,"dvd, thriller",,,125,,191-DVDTHJ-001A,,,,,1,,,"Bruce Willis, Richard Gere, Sidney Poitier, Venora, Diane",2.35:1,,,,,,,,2026-09-16,1
56dmxujv9x,movie,Fear,"James Foley",James,Foley,"Rental Library",0025192039324,025192039324,"This graphic t-shirt features a bold and haunting design printed on high-quality, comfortable fabric. Its striking visual elements and modern fit make it an ideal choice for enthusiasts of alternative style or statement streetwear. The versatile color palette ensures it pairs effortlessly with denim or layered looks for any casual occasion.","Universal Pictures Home Entertainment",2017-01-03,,"dvd, thriller",,,97,,191-DVDFER-001A,,,,,1,,,"Mark Wahlberg, Reese Witherspoon, William Petersen, Alyssa Milano, Amy Brenneman",2.35:1,,,,,,,,2026-09-16,1
4jls870kbx,movie,"8 Mile","Curtis Hanson",Curtis,Hanson,"Rental Library",25192128530,025192128530,"This grit-filled drama offers a compelling look at the underground battle rap scene and the pursuit of a dream against all odds. Its powerful performances and authentic storytelling make it a must-have for fans of musical biopics and intense urban narratives. This high-definition physical release provides a crisp viewing experience for one of the most influential films of the early 2000s.","Universal Studios",2012-01-10,,"drama, dvd",,,110,,191-DVD8MI-001A,,,,,2,,,"Eminem, Kim Basinger, Mekhi Phifer, Brittany Murphy, Evan Jones",2.35:1,,,,,,,,2026-09-16,1
